id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40001009002	40001009	से				
40001009003	40001009	योताम				
40001009004	40001009	उत्पन्न				
40001009005	40001009	हुआ	y			
40001009006	40001009	,		y		
40001009007	40001009	योताम				
40001009008	40001009	से				
40001009009	40001009	आहाज				
40001009010	40001009	उत्पन्न				
40001009011	40001009	हुआ	y			
40001009012	40001009	,		y		
40001009013	40001009	और				
40001009014	40001009	आहाज				
40001009015	40001009	से				
40001009016	40001009	हिजकिय्याह				
40001009017	40001009	उत्पन्न				
40001009018	40001009	हुआ				
40001009019	40001009	।		y		
40001010001	40001010	हिजकिय्याह				
40001010002	40001010	से				
40001010003	40001010	मनश्शे				
40001010004	40001010	उत्पन्न				
40001010005	40001010	हुआ	y			
40001010006	40001010	,		y		
40001010007	40001010	मनश्शे				
40001010008	40001010	से				
40001010009	40001010	आमोन				
40001010010	40001010	उत्पन्न				
40001010011	40001010	हुआ	y			
40001010012	40001010	,		y		
40001010013	40001010	और				
40001010014	40001010	आमोन				
40001010015	40001010	से				
40001010016	40001010	योशिय्याह				
40001010017	40001010	उत्पन्न				
40001010018	40001010	हुआ				
40001010019	40001010	।		y		
40001011001	40001011	और				
40001011002	40001011	बन्दी				
40001011003	40001011	होकर				
40001011004	40001011	बाबेल				
40001011005	40001011	जाने				
40001011006	40001011	के				
40001011007	40001011	समय				
40001011008	40001011	में				
40001011009	40001011	योशिय्याह				
40001011010	40001011	से				
40001011011	40001011	यकुन्याह	y			
40001011012	40001011	,		y		
40001011013	40001011	और				
40001011014	40001011	उसके				
40001011015	40001011	भाई				
40001011016	40001011	उत्पन्न				
40001011017	40001011	हुए				
40001011018	40001011	।		y		
40001011019	40001011	(		y		
40001011020	40001011	यिर्म	y			
40001011021	40001011	.		y		
40001011022	40001011	27	y			
40001011023	40001011	:		y		
40001011024	40001011	20	y			
40001011025	40001011	)		y		
40001012001	40001012	बन्दी				
40001012002	40001012	होकर				
40001012003	40001012	बाबेल				
40001012004	40001012	पहुँचाए				
40001012005	40001012	जाने				
40001012006	40001012	के				
40001012007	40001012	बाद				
40001012008	40001012	यकुन्याह				
40001012009	40001012	से				
40001012010	40001012	शालतीएल				
40001012011	40001012	उत्पन्न				
40001012012	40001012	हुआ	y			
40001012013	40001012	,		y		
40001012014	40001012	और				
40001012015	40001012	शालतीएल				
40001012016	40001012	से				
40001012017	40001012	जरुब्बाबेल				
40001012018	40001012	उत्पन्न				
40001012019	40001012	हुआ				
40001012020	40001012	।		y		
40001013001	40001013	जरुब्बाबेल				
40001013002	40001013	से				
40001013003	40001013	अबीहूद				
40001013004	40001013	उत्पन्न				
40001013005	40001013	हुआ	y			
40001013006	40001013	,		y		
40001013007	40001013	अबीहूद				
40001013008	40001013	से				
40001013009	40001013	एलयाकीम				
40001013010	40001013	उत्पन्न				
40001013011	40001013	हुआ	y			
40001013012	40001013	,		y		
40001013013	40001013	और				
40001013014	40001013	एलयाकीम				
40001013015	40001013	से				
40001013016	40001013	अजोर				
40001013017	40001013	उत्पन्न				
40001013018	40001013	हुआ				
40001013019	40001013	।		y		
40001014001	40001014	अजोर				
40001014002	40001014	से				
40001014003	40001014	सादोक				
40001014004	40001014	उत्पन्न				
40001014005	40001014	हुआ	y			
40001014006	40001014	,		y		
40001014007	40001014	सादोक				
40001014008	40001014	से				
40001014009	40001014	अखीम				
40001014010	40001014	उत्पन्न				
40001014011	40001014	हुआ	y			
40001014012	40001014	,		y		
40001014013	40001014	और				
40001014014	40001014	अखीम				
40001014015	40001014	से				
40001014016	40001014	एलीहूद				
40001014017	40001014	उत्पन्न				
40001014018	40001014	हुआ				
40001014019	40001014	।		y		
40001015001	40001015	एलीहूद				
40001015002	40001015	से				
40001015003	40001015	एलीआजर				
40001015004	40001015	उत्पन्न				
40001015005	40001015	हुआ	y			
40001015006	40001015	,		y		
40001015007	40001015	एलीआजर				
40001015008	40001015	से				
40001015009	40001015	मत्तान				
40001015010	40001015	उत्पन्न				
40001015011	40001015	हुआ	y			
40001015012	40001015	,		y		
40001015013	40001015	और				
40001015014	40001015	मत्तान				
40001015015	40001015	से				
40001015016	40001015	याकूब				
40001015017	40001015	उत्पन्न				
40001015018	40001015	हुआ				
40001015019	40001015	।		y		
40001016001	40001016	याकूब				
40001016002	40001016	से				
40001016003	40001016	यूसुफ				
40001016004	40001016	उत्पन्न				
40001016005	40001016	हुआ	y			
40001016006	40001016	,		y		
40001016007	40001016	जो				
40001016008	40001016	मरियम				
40001016009	40001016	का				
40001016010	40001016	पति				
40001016011	40001016	था	y			
40001016012	40001016	,		y		
40001016013	40001016	और				
40001016014	40001016	मरियम				
40001016015	40001016	से				
40001016016	40001016	यीशु				
40001016017	40001016	उत्पन्न				
40001016018	40001016	हुआ				
40001016019	40001016	जो				
40001016020	40001016	मसीह				
40001016021	40001016	कहलाता				
40001016022	40001016	है				
40001016023	40001016	।		y		
40001017001	40001017	अब्राहम				
40001017002	40001017	से				
40001017003	40001017	दाऊद				
40001017004	40001017	तक				
40001017005	40001017	सब				
40001017006	40001017	चौदह				
40001017007	40001017	पीढ़ी				
40001017008	40001017	हुई	y			
40001017009	40001017	,		y		
40001017010	40001017	और				
40001017011	40001017	दाऊद				
40001017012	40001017	से				
40001017013	40001017	बाबेल				
40001017014	40001017	को				
40001017015	40001017	बन्दी				
40001017016	40001017	होकर				
40001017017	40001017	पहुँचाए				
40001017018	40001017	जाने				
40001017019	40001017	तक				
40001017020	40001017	चौदह				
40001017021	40001017	पीढ़ी	y			
40001017022	40001017	,		y		
40001017023	40001017	और				
40001017024	40001017	बन्दी				
40001017025	40001017	होकर				
40001017026	40001017	बाबेल				
40001017027	40001017	को				
40001017028	40001017	पहुँचाए				
40001017029	40001017	जाने				
40001017030	40001017	के				
40001017031	40001017	समय				
40001017032	40001017	से				
40001017033	40001017	लेकर				
40001017034	40001017	मसीह				
40001017035	40001017	तक				
40001017036	40001017	चौदह				
40001017037	40001017	पीढ़ी				
40001017038	40001017	हुई				
40001017039	40001017	।		y		
40001018001	40001018	अब				
40001018002	40001018	यीशु				
40001018003	40001018	मसीह				
40001018004	40001018	का				
40001018005	40001018	जन्म				
40001018006	40001018	इस				
40001018007	40001018	प्रकार				
40001018008	40001018	से				
40001018009	40001018	हुआ	y			
40001018010	40001018	,		y		
40001018011	40001018	कि				
40001018012	40001018	जब				
40001018013	40001018	उसकी				
40001018014	40001018	माता				
40001018015	40001018	मरियम				
40001018016	40001018	की				
40001018017	40001018	मंगनी				
40001018018	40001018	यूसुफ				
40001018019	40001018	के				
40001018020	40001018	साथ				
40001018021	40001018	हो				
40001018022	40001018	गई	y			
40001018023	40001018	,		y		
40001018024	40001018	तो				
40001018025	40001018	उनके				
40001018026	40001018	इकट्ठे				
40001018027	40001018	होने				
40001018028	40001018	के				
40001018029	40001018	पहले				
40001018030	40001018	से				
40001018031	40001018	वह				
40001018032	40001018	पवित्र				
40001018033	40001018	आत्मा				
40001018034	40001018	की				
40001018035	40001018	ओर				
40001018036	40001018	से				
40001018037	40001018	गर्भवती				
40001018038	40001018	पाई				
40001018039	40001018	गई				
40001018040	40001018	।		y		
40001019001	40001019	अतः				
40001019002	40001019	उसके				
40001019003	40001019	पति				
40001019004	40001019	यूसुफ				
40001019005	40001019	ने				
40001019006	40001019	जो				
40001019007	40001019	धर्मी				
40001019008	40001019	था				
40001019009	40001019	और				
40001019010	40001019	उसे				
40001019011	40001019	बदनाम				
40001019012	40001019	करना				
40001019013	40001019	नहीं				
40001019014	40001019	चाहता				
40001019015	40001019	था	y			
40001019016	40001019	,		y		
40001019017	40001019	उसे				
40001019018	40001019	चुपके				
40001019019	40001019	से				
40001019020	40001019	त्याग				
40001019021	40001019	देने				
40001019022	40001019	की				
40001019023	40001019	मनसा				
40001019024	40001019	की				
40001019025	40001019	।		y		
40001020001	40001020	जब				
40001020002	40001020	वह				
40001020003	40001020	इन				
40001020004	40001020	बातों				
40001020005	40001020	की				
40001020006	40001020	सोच				
40001020007	40001020	ही				
40001020008	40001020	में				
40001020009	40001020	था				
40001020010	40001020	तो				
40001020011	40001020	परमेश्वर				
40001020012	40001020	का				
40001020013	40001020	स्वर्गदूत				
40001020014	40001020	उसे				
40001020015	40001020	स्वप्न				
40001020016	40001020	में				
40001020017	40001020	दिखाई				
40001020018	40001020	देकर				
40001020019	40001020	कहने				
40001020020	40001020	लगा	y			
40001020021	40001020	,		y		
40001020022	40001020	“		y		
40001020023	40001020	हे				
40001020024	40001020	यूसुफ	y			
40001020025	40001020	!		y		
40001020026	40001020	दाऊद				
40001020027	40001020	की				
40001020028	40001020	सन्तान	y			
40001020029	40001020	,		y		
40001020030	40001020	तू				
40001020031	40001020	अपनी				
40001020032	40001020	पत्नी				
40001020033	40001020	मरियम				
40001020034	40001020	को				
40001020035	40001020	अपने				
40001020036	40001020	यहाँ				
40001020037	40001020	ले				
40001020038	40001020	आने				
40001020039	40001020	से				
40001020040	40001020	मत				
40001020041	40001020	डर	y			
40001020042	40001020	,		y		
40001020043	40001020	क्योंकि				
40001020044	40001020	जो				
40001020045	40001020	उसके				
40001020046	40001020	गर्भ				
40001020047	40001020	में				
40001020048	40001020	है	y			
40001020049	40001020	,		y		
40001020050	40001020	वह				
40001020051	40001020	पवित्र				
40001020052	40001020	आत्मा				
40001020053	40001020	की				
40001020054	40001020	ओर				
40001020055	40001020	से				
40001020056	40001020	है				
40001020057	40001020	।		y		
40001021001	40001021	वह				
40001021002	40001021	पुत्र				
40001021003	40001021	जनेगी				
40001021004	40001021	और				
40001021005	40001021	तू				
40001021006	40001021	उसका				
40001021007	40001021	नाम				
40001021008	40001021	यीशु				
40001021009	40001021	रखना	y			
40001021010	40001021	,		y		
40001021011	40001021	क्योंकि				
40001021012	40001021	वह				
40001021013	40001021	अपने				
40001021014	40001021	लोगों				
40001021015	40001021	का				
40001021016	40001021	उनके				
40001021017	40001021	पापों				
40001021018	40001021	से				
40001021019	40001021	उद्धार				
40001021020	40001021	करेगा				
40001021021	40001021	।	y	y		
40001021022	40001021	”		y		
40001022001	40001022	यह				
40001022002	40001022	सब				
40001022003	40001022	कुछ				
40001022004	40001022	इसलिए				
40001022005	40001022	हुआ				
40001022006	40001022	कि				
40001022007	40001022	जो				
40001022008	40001022	वचन				
40001022009	40001022	प्रभु				
40001022010	40001022	ने				
40001022011	40001022	भविष्यद्वक्ता				
40001022012	40001022	के				
40001022013	40001022	द्वारा				
40001022014	40001022	कहा				
40001022015	40001022	था	y			
40001022016	40001022	,		y		
40001022017	40001022	वह				
40001022018	40001022	पूरा				
40001022019	40001022	हो				
40001022020	40001022	(		y		
40001022021	40001022	यशा	y			
40001022022	40001022	.		y		
40001022023	40001022	7	y			
40001022024	40001022	:		y		
40001022025	40001022	14	y			
40001022026	40001022	)		y		
40001023001	40001023	“	y	y		
40001023002	40001023	देखो	y			
40001023003	40001023	,		y		
40001023004	40001023	एक				
40001023005	40001023	कुँवारी				
40001023006	40001023	गर्भवती				
40001023007	40001023	होगी				
40001023008	40001023	और				
40001023009	40001023	एक				
40001023010	40001023	पुत्र				
40001023011	40001023	जनेगी	y			
40001023012	40001023	,		y		
40001023013	40001023	और				
40001023014	40001023	उसका				
40001023015	40001023	नाम				
40001023016	40001023	इम्मानुएल				
40001023017	40001023	रखा				
40001023018	40001023	जाएगा	y			
40001023019	40001023	,	y	y		
40001023020	40001023	”		y		
40001023021	40001023	जिसका				
40001023022	40001023	अर्थ				
40001023023	40001023	है	y			
40001023024	40001023	-		y		
40001023025	40001023	परमेश्वर				
40001023026	40001023	हमारे				
40001023027	40001023	साथ				
40001023028	40001023	।		y		
40001024001	40001024	तब				
40001024002	40001024	यूसुफ				
40001024003	40001024	नींद				
40001024004	40001024	से				
40001024005	40001024	जागकर				
40001024006	40001024	परमेश्वर				
40001024007	40001024	के				
40001024008	40001024	दूत				
40001024009	40001024	की				
40001024010	40001024	आज्ञा				
40001024011	40001024	अनुसार				
40001024012	40001024	अपनी				
40001024013	40001024	पत्नी				
40001024014	40001024	को				
40001024015	40001024	अपने				
40001024016	40001024	यहाँ				
40001024017	40001024	ले				
40001024018	40001024	आया				
40001024019	40001024	।		y		
40001025001	40001025	और				
40001025002	40001025	जब				
40001025003	40001025	तक				
40001025004	40001025	वह				
40001025005	40001025	पुत्र				
40001025006	40001025	न				
40001025007	40001025	जनी				
40001025008	40001025	तब				
40001025009	40001025	तक				
40001025010	40001025	वह				
40001025011	40001025	उसके				
40001025012	40001025	पास				
40001025013	40001025	न				
40001025014	40001025	गया	y			
40001025015	40001025	:		y		
40001025016	40001025	और				
40001025017	40001025	उसने				
40001025018	40001025	उसका				
40001025019	40001025	नाम				
40001025020	40001025	यीशु				
40001025021	40001025	रखा				
40001025022	40001025	।		y		
40002001001	40002001	हेरोदेस				
40002001002	40002001	राजा				
40002001003	40002001	के				
40002001004	40002001	दिनों				
40002001005	40002001	में				
40002001006	40002001	जब				
40002001007	40002001	यहूदिया				
40002001008	40002001	के				
40002001009	40002001	बैतलहम				
40002001010	40002001	में				
40002001011	40002001	यीशु				
40002001012	40002001	का				
40002001013	40002001	जन्म				
40002001014	40002001	हुआ	y			
40002001015	40002001	,		y		
40002001016	40002001	तब	y			
40002001017	40002001	,		y		
40002001018	40002001	पूर्व				
40002001019	40002001	से				
40002001020	40002001	कई				
40002001021	40002001	ज्योतिषी				
40002001022	40002001	यरूशलेम				
40002001023	40002001	में				
40002001024	40002001	आकर				
40002001025	40002001	पूछने				
40002001026	40002001	लगे	y			
40002001027	40002001	,		y		
40002002001	40002002	“	y	y		
40002002002	40002002	यहूदियों				
40002002003	40002002	का				
40002002004	40002002	राजा				
40002002005	40002002	जिसका				
40002002006	40002002	जन्म				
40002002007	40002002	हुआ				
40002002008	40002002	है	y			
40002002009	40002002	,		y		
40002002010	40002002	कहाँ				
40002002011	40002002	है	y			
40002002012	40002002	?		y		
40002002013	40002002	क्योंकि				
40002002014	40002002	हमने				
40002002015	40002002	पूर्व				
40002002016	40002002	में				
40002002017	40002002	उसका				
40002002018	40002002	तारा				
40002002019	40002002	देखा				
40002002020	40002002	है				
40002002021	40002002	और				
40002002022	40002002	उसको				
40002002023	40002002	झुककर				
40002002024	40002002	प्रणाम				
40002002025	40002002	करने				
40002002026	40002002	आए				
40002002027	40002002	हैं				
40002002028	40002002	।	y	y		
40002002029	40002002	”		y		
40002002030	40002002	(		y		
40002002031	40002002	गिन	y			
40002002032	40002002	.		y		
40002002033	40002002	24	y			
40002002034	40002002	:		y		
40002002035	40002002	17	y			
40002002036	40002002	)		y		
40002003001	40002003	यह				
40002003002	40002003	सुनकर				
40002003003	40002003	हेरोदेस				
40002003004	40002003	राजा				
40002003005	40002003	और				
40002003006	40002003	उसके				
40002003007	40002003	साथ				
40002003008	40002003	सारा				
40002003009	40002003	यरूशलेम				
40002003010	40002003	घबरा				
40002003011	40002003	गया				
40002003012	40002003	।		y		
40002004001	40002004	और				
40002004002	40002004	उसने				
40002004003	40002004	लोगों				
40002004004	40002004	के				
40002004005	40002004	सब				
40002004006	40002004	प्रधान				
40002004007	40002004	याजकों				
40002004008	40002004	और				
40002004009	40002004	शास्त्रियों				
40002004010	40002004	को				
40002004011	40002004	इकट्ठा				
40002004012	40002004	करके				
40002004013	40002004	उनसे				
40002004014	40002004	पूछा	y			
40002004015	40002004	,		y		
40002004016	40002004	“		y		
40002004017	40002004	मसीह				
40002004018	40002004	का				
40002004019	40002004	जन्म				
40002004020	40002004	कहाँ				
40002004021	40002004	होना				
40002004022	40002004	चाहिए	y			
40002004023	40002004	?	y	y		
40002004024	40002004	”		y		
40002005001	40002005	उन्होंने				
40002005002	40002005	उससे				
40002005003	40002005	कहा	y			
40002005004	40002005	,		y		
40002005005	40002005	“		y		
40002005006	40002005	यहूदिया				
40002005007	40002005	के				
40002005008	40002005	बैतलहम				
40002005009	40002005	में	y			
40002005010	40002005	;		y		
40002005011	40002005	क्योंकि				
40002005012	40002005	भविष्यद्वक्ता				
40002005013	40002005	के				
40002005014	40002005	द्वारा				
40002005015	40002005	लिखा				
40002005016	40002005	गया				
40002005017	40002005	है	y			
40002005018	40002005	:		y		
40002006001	40002006	“	y	y		
40002006002	40002006	हे				
40002006003	40002006	बैतलहम	y			
40002006004	40002006	,		y		
40002006005	40002006	यहूदा				
40002006006	40002006	के				
40002006007	40002006	प्रदेश	y			
40002006008	40002006	,		y		
40002006009	40002006	तू				
40002006010	40002006	किसी				
40002006011	40002006	भी				
40002006012	40002006	रीति				
40002006013	40002006	से				
40002006014	40002006	यहूदा				
40002006015	40002006	के				
40002006016	40002006	अधिकारियों				
40002006017	40002006	में				
40002006018	40002006	सबसे				
40002006019	40002006	छोटा				
40002006020	40002006	नहीं	y			
40002006021	40002006	;		y		
40002006022	40002006	क्योंकि				
40002006023	40002006	तुझ				
40002006024	40002006	में				
40002006025	40002006	से				
40002006026	40002006	एक				
40002006027	40002006	अधिपति				
40002006028	40002006	निकलेगा	y			
40002006029	40002006	,		y		
40002006030	40002006	जो				
40002006031	40002006	मेरी				
40002006032	40002006	प्रजा				
40002006033	40002006	इस्राएल				
40002006034	40002006	का				
40002006035	40002006	चरवाहा				
40002006036	40002006	बनेगा				
40002006037	40002006	।	y	y		
40002006038	40002006	”		y		
40002006039	40002006	(		y		
40002006040	40002006	मीका				
40002006041	40002006	5	y			
40002006042	40002006	:		y		
40002006043	40002006	2	y			
40002006044	40002006	)		y		
40002007001	40002007	तब				
40002007002	40002007	हेरोदेस				
40002007003	40002007	ने				
40002007004	40002007	ज्योतिषियों				
40002007005	40002007	को				
40002007006	40002007	चुपके				
40002007007	40002007	से				
40002007008	40002007	बुलाकर				
40002007009	40002007	उनसे				
40002007010	40002007	पूछा	y			
40002007011	40002007	,		y		
40002007012	40002007	कि				
40002007013	40002007	तारा				
40002007014	40002007	ठीक				
40002007015	40002007	किस				
40002007016	40002007	समय				
40002007017	40002007	दिखाई				
40002007018	40002007	दिया				
40002007019	40002007	था				
40002007020	40002007	।		y		
40002008001	40002008	और				
40002008002	40002008	उसने				
40002008003	40002008	यह				
40002008004	40002008	कहकर				
40002008005	40002008	उन्हें				
40002008006	40002008	बैतलहम				
40002008007	40002008	भेजा	y			
40002008008	40002008	,		y		
40002008009	40002008	“		y		
40002008010	40002008	जाकर				
40002008011	40002008	उस				
40002008012	40002008	बालक				
40002008013	40002008	के				
40002008014	40002008	विषय				
40002008015	40002008	में				
40002008016	40002008	ठीक	y			
40002008017	40002008	-		y		
40002008018	40002008	ठीक				
40002008019	40002008	मालूम				
40002008020	40002008	करो				
40002008021	40002008	और				
40002008022	40002008	जब				
40002008023	40002008	वह				
40002008024	40002008	मिल				
40002008025	40002008	जाए				
40002008026	40002008	तो				
40002008027	40002008	मुझे				
40002008028	40002008	समाचार				
40002008029	40002008	दो				
40002008030	40002008	ताकि				
40002008031	40002008	मैं				
40002008032	40002008	भी				
40002008033	40002008	आकर				
40002008034	40002008	उसको				
40002008035	40002008	प्रणाम				
40002008036	40002008	करूँ				
40002008037	40002008	।	y	y		
40002008038	40002008	”		y		
40002009001	40002009	वे				
40002009002	40002009	राजा				
40002009003	40002009	की				
40002009004	40002009	बात				
40002009005	40002009	सुनकर				
40002009006	40002009	चले				
40002009007	40002009	गए	y			
40002009008	40002009	,		y		
40002009009	40002009	और				
40002009010	40002009	जो				
40002009011	40002009	तारा				
40002009012	40002009	उन्होंने				
40002009013	40002009	पूर्व				
40002009014	40002009	में				
40002009015	40002009	देखा				
40002009016	40002009	था	y			
40002009017	40002009	,		y		
40002009018	40002009	वह				
40002009019	40002009	उनके				
40002009020	40002009	आगे	y			
40002009021	40002009	-		y		
40002009022	40002009	आगे				
40002009023	40002009	चला	y			
40002009024	40002009	;		y		
40002009025	40002009	और				
40002009026	40002009	जहाँ				
40002009027	40002009	बालक				
40002009028	40002009	था	y			
40002009029	40002009	,		y		
40002009030	40002009	उस				
40002009031	40002009	जगह				
40002009032	40002009	के				
40002009033	40002009	ऊपर				
40002009034	40002009	पहुँचकर				
40002009035	40002009	ठहर				
40002009036	40002009	गया				
40002009037	40002009	।		y		
40002010001	40002010	उस				
40002010002	40002010	तारे				
40002010003	40002010	को				
40002010004	40002010	देखकर				
40002010005	40002010	वे				
40002010006	40002010	अति				
40002010007	40002010	आनन्दित				
40002010008	40002010	हुए				
40002010009	40002010	।		y		
40002010010	40002010	(		y		
40002010011	40002010	लूका				
40002010012	40002010	2	y			
40002010013	40002010	:		y		
40002010014	40002010	20	y			
40002010015	40002010	)		y		
40002011001	40002011	और				
40002011002	40002011	उस				
40002011003	40002011	घर				
40002011004	40002011	में				
40002011005	40002011	पहुँचकर				
40002011006	40002011	उस				
40002011007	40002011	बालक				
40002011008	40002011	को				
40002011009	40002011	उसकी				
40002011010	40002011	माता				
40002011011	40002011	मरियम				
40002011012	40002011	के				
40002011013	40002011	साथ				
40002011014	40002011	देखा	y			
40002011015	40002011	,		y		
40002011016	40002011	और				
40002011017	40002011	दण्डवत्				
40002011018	40002011	होकर				
40002011019	40002011	बालक				
40002011020	40002011	की				
40002011021	40002011	आराधना				
40002011022	40002011	की	y			
40002011023	40002011	,		y		
40002011024	40002011	और				
40002011025	40002011	अपना	y			
40002011026	40002011	-		y		
40002011027	40002011	अपना				
40002011028	40002011	थैला				
40002011029	40002011	खोलकर				
40002011030	40002011	उसे				
40002011031	40002011	सोना	y			
40002011032	40002011	,		y		
40002011033	40002011	और				
40002011034	40002011	लोबान	y			
40002011035	40002011	,		y		
40002011036	40002011	और				
40002011037	40002011	गन्धरस				
40002011038	40002011	की				
40002011039	40002011	भेंट				
40002011040	40002011	चढ़ाई				
40002011041	40002011	।		y		
40002012001	40002012	और				
40002012002	40002012	स्वप्न				
40002012003	40002012	में				
40002012004	40002012	यह				
40002012005	40002012	चेतावनी				
40002012006	40002012	पाकर				
40002012007	40002012	कि				
40002012008	40002012	हेरोदेस				
40002012009	40002012	के				
40002012010	40002012	पास				
40002012011	40002012	फिर				
40002012012	40002012	न				
40002012013	40002012	जाना	y			
40002012014	40002012	,		y		
40002012015	40002012	वे				
40002012016	40002012	दूसरे				
40002012017	40002012	मार्ग				
40002012018	40002012	से				
40002012019	40002012	होकर				
40002012020	40002012	अपने				
40002012021	40002012	देश				
40002012022	40002012	को				
40002012023	40002012	चले				
40002012024	40002012	गए				
40002012025	40002012	।		y		
